9040	obj_t_scroll																					4002	9040	size_tiny			mat_paper			1				16050																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Blindness/Deafness' class_sorcerer 2																					
9041	obj_t_scroll																					4002	9041	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Blink' class_sorcerer 3																					
9042	obj_t_scroll																					4002	9042	size_tiny			mat_paper			1				16051																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00382		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Blur' class_sorcerer 2																					
9043	obj_t_scroll																					4002	9043	size_tiny			mat_paper			1				16049																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00384		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Break Enchantment' class_sorcerer 5																					
9044	obj_t_scroll																					4002	9044	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Bulls Strength' class_sorcerer 2																					
9045	obj_t_scroll																					4002	9045	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Burning Hands' class_sorcerer 1																					
9046	obj_t_scroll																					4002	9046	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Call Lightning' class_druid 3																					
9047	obj_t_scroll																					4002	9047	size_tiny			mat_paper			1				16053																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Calm Animals' class_druid 1																					
9048	obj_t_scroll																					4002	9048	size_tiny			mat_paper			1				16053																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Calm Emotions' class_bard 2																					
9049	obj_t_scroll																					4002	9049	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Cats Grace' class_sorcerer 2																					
9050	obj_t_scroll																					4002	9050	size_tiny			mat_paper			1				16050																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Cause Fear' class_sorcerer 1																					
9051	obj_t_scroll																					4002	9051	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		165000	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Chain Lightning' class_sorcerer 6																					
9054	obj_t_scroll																					4002	9054	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Chaos Hammer' domain_chaos 4																					
9055	obj_t_scroll																					4002	9055	size_tiny			mat_paper			1				16053																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Charm Monster' class_sorcerer 4																					
9056	obj_t_scroll																					4002	9056	size_tiny			mat_paper			1				16053																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Charm Person' class_sorcerer 1																					
9057	obj_t_scroll																					4002	9057	size_tiny			mat_paper			1				16053																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Charm Person or Animal' class_druid 1																					
9058	obj_t_scroll																					4002	9058	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Chill Metal' class_druid 2																					
9059	obj_t_scroll																					4002	9059	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Chill Touch' class_sorcerer 1																					
9061	obj_t_scroll																					4002	9061	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		112500	380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Circle of Doom' domain_special 5																					
9062	obj_t_scroll																					4002	9062	size_tiny			mat_paper			1				16056																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00386		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Clairaudience/Clairvoyance' class_sorcerer 3																					
9063	obj_t_scroll																					4002	9063	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		227500	380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Mass Inflict Moderate Wounds' domain_special 7																					
9064	obj_t_scroll																					4002	9064	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		300000	380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Mass Inflict Serious Wounds' domain_special 8																					
9065	obj_t_scroll																					4002	9065	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		112500	00379		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Cloudkill' class_sorcerer 5																					
9066	obj_t_scroll																					4002	9066	size_tiny			mat_paper			1				16051																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00382		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Color Spray' class_sorcerer 1																					
9067	obj_t_scroll																					4002	9067	size_tiny			mat_paper			1				16053																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Command' class_cleric 1																					
9072	obj_t_scroll																					4002	9072	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		112500	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Cone of Cold' class_sorcerer 5																					
9073	obj_t_scroll																					4002	9073	size_tiny			mat_paper			1				16053																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Confusion' class_sorcerer 4																					
9074	obj_t_scroll																					4002	9074	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		20000	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Consecrate' class_cleric 2																					
9076	obj_t_scroll																					4002	9076	size_tiny			mat_paper			1				16050																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Contagion' class_sorcerer 4																					
9079	obj_t_scroll																					4002	9079	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		300000	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Control Plants' class_druid 8																					
9089	obj_t_scroll																					4002	9089	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00379		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Cure Critical Wounds' class_cleric 4																					
9090	obj_t_scroll																					4002	9090	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00379		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Cure Light Wounds' class_cleric 1																					
9091	obj_t_scroll																					4002	9091	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		1250	00379		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Cure Minor Wounds' class_cleric 0																					
9092	obj_t_scroll																					4002	9092	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00379		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Cure Moderate Wounds' class_cleric 2																					
9093	obj_t_scroll																					4002	9093	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00379		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Cure Serious Wounds' class_cleric 3																					
9094	obj_t_scroll																					4002	9094	size_tiny			mat_paper			1				16050																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		5000	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Curse Water' class_cleric 1																					
9099	obj_t_scroll																					4002	9099	size_tiny			mat_paper			1				16053																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		1250	00383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Daze' class_sorcerer 0																					
9100	obj_t_scroll																					4002	9100	size_tiny			mat_paper			1				16050																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Death Knell' class_cleric 2																					
9101	obj_t_scroll																					4002	9101	size_tiny			mat_paper			1				16050																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Death Ward' class_cleric 4																					
9104	obj_t_scroll																					4002	9104	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00379		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Delay Poison' class_ranger 1																					
9107	obj_t_scroll																					4002	9107	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		20000	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Desecrate' class_cleric 2																					
9110	obj_t_scroll																					4002	9110	size_tiny			mat_paper			1				16056																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00386		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Detect Chaos' class_cleric 1																					
9111	obj_t_scroll																					4002	9111	size_tiny			mat_paper			1				16056																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00386		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Detect Evil' class_cleric 1																					
9112	obj_t_scroll																					4002	9112	size_tiny			mat_paper			1				16056																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00386		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Detect Good' class_cleric 1																					
9113	obj_t_scroll																					4002	9113	size_tiny			mat_paper			1				16056																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00386		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Detect Law' class_cleric 1																					
9114	obj_t_scroll																					4002	9114	size_tiny			mat_paper			1				16056																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		1250	00386		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Detect Magic' class_sorcerer 0																					
9117	obj_t_scroll																					4002	9117	size_tiny			mat_paper			1				16056																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00386		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Detect Secret Doors' class_sorcerer 1																					
9120	obj_t_scroll																					4002	9120	size_tiny			mat_paper			1				16056																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00386		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Detect Undead' class_sorcerer 1																					
9122	obj_t_scroll																					4002	9122	size_tiny			mat_paper			1				16049																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00384		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Dimensional Anchor' class_sorcerer 4																					
9123	obj_t_scroll																					4002	9123	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00379		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Dimension Door' class_sorcerer 4																					
9125	obj_t_scroll																					4002	9125	size_tiny			mat_paper			1				16056																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00386		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Discern Lies' class_paladin 3																					
9128	obj_t_scroll																					4002	9128	size_tiny			mat_paper			1				16049																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00384		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Dismissal' class_sorcerer 5																					
9129	obj_t_scroll																					4002	9129	size_tiny			mat_paper			1				16049																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		112500	00384		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Dispel Chaos' class_paladin 4																					
9130	obj_t_scroll																					4002	9130	size_tiny			mat_paper			1				16049																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		112500	00384		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Dispel Evil' class_paladin 4																					
9131	obj_t_scroll																					4002	9131	size_tiny			mat_paper			1				16049																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		112500	00384		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Dispel Good' class_cleric 5																					
9132	obj_t_scroll																					4002	9132	size_tiny			mat_paper			1				16049																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		112500	00384		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Dispel Law' class_cleric 5																					
9133	obj_t_scroll																					4002	9133	size_tiny			mat_paper			1				16049																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00384		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Dispel Magic' class_sorcerer 3																					
9134	obj_t_scroll																					4002	9134	size_tiny			mat_paper			1				16051																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00382		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Displacement' class_sorcerer 3																					
9135	obj_t_scroll																					4002	9135	size_tiny			mat_paper			1				16050																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		1250	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Disrupt Undead' class_sorcerer 0																					
9137	obj_t_scroll																					4002	9137	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Divine Favor' class_cleric 1																					
9138	obj_t_scroll																					4002	9138	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Divine Power' class_cleric 4																					
9139	obj_t_scroll																					4002	9139	size_tiny			mat_paper			1				16053																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Dominate Animal' class_druid 3																					
9141	obj_t_scroll																					4002	9141	size_tiny			mat_paper			1				16053																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		112500	00383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Dominate Person' class_bard 4																					
9142	obj_t_scroll																					4002	9142	size_tiny			mat_paper			1				16050																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Doom' class_cleric 1																					
9147	obj_t_scroll																					4002	9147	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Control Plants' class_druid 8																					
9148	obj_t_scroll																					4002	9148	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Bears Endurance' class_sorcerer 2																					
9149	obj_t_scroll																					4002	9149	size_tiny			mat_paper			1				16049																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00384		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Endure Elements' class_sorcerer 1																					
9152	obj_t_scroll																					4002	9152	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Enlarge' class_sorcerer 1																					
9153	obj_t_scroll																					4002	9153	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Entangle' class_druid 1																					
9155	obj_t_scroll																					4002	9155	size_tiny			mat_paper			1				16049																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00384		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Entropic Shield' class_cleric 1																					
9159	obj_t_scroll																					4002	9159	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Expeditious Retreat' class_sorcerer 1																					
9163	obj_t_scroll																					4002	9163	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Faerie Fire' class_druid 1																					
9165	obj_t_scroll																					4002	9165	size_tiny			mat_paper			1				16050																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Fear' class_sorcerer 4																					
9167	obj_t_scroll																					4002	9167	size_tiny			mat_paper			1				16053																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		112500	00383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Feeblemind' class_sorcerer 5																					
9169	obj_t_scroll																					4002	9169	size_tiny			mat_paper			1				16056																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00386		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Find Traps' class_cleric 2																					
9171	obj_t_scroll																					4003	9171	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Fireball' class_sorcerer 3																					
9173	obj_t_scroll																					4002	9173	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Fire Shield' class_sorcerer 4																					
9178	obj_t_scroll																					4002	9178	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		112500	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Flame Strike' class_cleric 5																					
9180	obj_t_scroll																					4002	9180	size_tiny			mat_paper			1				16054																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		1250	00154		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Flare' class_sorcerer 0																					
9183	obj_t_scroll																					4002	9183	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00379		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Fog Cloud' class_sorcerer 2																					
9188	obj_t_scroll																					4002	9188	size_tiny			mat_paper			1				16049																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		100000	00384		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Freedom of Movement' class_bard 4																					
9189	obj_t_scroll																					4002	9189	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Gaseous Form' class_sorcerer 3																					
9192	obj_t_scroll																					4002	9192	size_tiny			mat_paper			1				16050																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Gentle Repose' class_sorcerer 3																					
9194	obj_t_scroll																					4002	9194	size_tiny			mat_paper			1				16050																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00380		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Ghoul Touch' class_sorcerer 2																					
9195	obj_t_scroll																					4002	9195	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		70000	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Giant Vermin' class_cleric 4																					
9196	obj_t_scroll																					4002	9196	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		15000	00379		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Glitterdust' class_sorcerer 2																					
9199	obj_t_scroll																					4002	9199	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Goodberry' class_druid 1																					
9201	obj_t_scroll																					4002	9201	size_tiny			mat_paper			1				16011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		112500	383		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Greater Command' class_cleric 5																					
9204	obj_t_scroll																					4002	9204	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Greater Magic Fang' class_druid 3																					
9205	obj_t_scroll																					4002	9205	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		37500	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Greater Magic Weapon' class_sorcerer 3																					
9213	obj_t_scroll																					4002	9213	size_tiny			mat_paper			1				16056																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		1250	00386		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Guidance' class_cleric 0																					
