82	obj_t_portal																					82	82							1				13118																																																																																																																																																																																																																																																																																																											
83	obj_t_portal																					83	83							1				13119																																																																																																																																																																																																																																																																																																											
84	obj_t_portal																					84	84							1				13120																																																																																																																																																																																																																																																																																																											
85	obj_t_portal																					85	85							1				13121																																																																																																																																																																																																																																																																																																											
86	obj_t_portal																					86	86							1				13122																																																																																																																																																																																																																																																																																																											
87	obj_t_portal																					87	87							1				13123																																																																																																																																																																																																																																																																																																											
88	obj_t_portal																					88	88							1				13124																																																																																																																																																																																																																																																																																																											
89	obj_t_portal																					89	89							1				13125																																																																																																																																																																																																																																																																																																											
90	obj_t_portal																					90	90							1				13126																																																																																																																																																																																																																																																																																																											
91	obj_t_portal																					91	91							1				13127																																																																																																																																																																																																																																																																																																											
92	obj_t_portal																					92	92							1				13128																																																																																																																																																																																																																																																																																																											
93	obj_t_portal																					93	93							1				13129																																																																																																																																																																																																																																																																																																											
94	obj_t_portal																					94	94							1				13130																																																																																																																																																																																																																																																																																																											
95	obj_t_portal																					95	95							1				13131																																																																																																																																																																																																																																																																																																											
96	obj_t_portal																					96	96							1				13132																																																																																																																																																																																																																																																																																																											
97	obj_t_portal																					97	97							1				13133																																																																																																																																																																																																																																																																																																											
98	obj_t_portal																					98	98							1				13134																																																																																																																																																																																																																																																																																																											
99	obj_t_portal																					99	99							1				13135																																																																																																																																																																																																																																																																																																											
100	obj_t_portal																					100	100							1				13136																																																																																																																																																																																																																																																																																																											
101	obj_t_portal																					101	101							1				13137																																																																																																																																																																																																																																																																																																											
102	obj_t_portal																					102	102							1				13138																																																																																																																																																																																																																																																																																																											
103	obj_t_portal																					103	103							1				13159																																																																																																																																																																																																																																																																																																											
104	obj_t_portal																					104	104							1				13210																																																																																																																																																																																																																																																																																																											
105	obj_t_portal																					105	105							1				13220																																																																																																																																																																																																																																																																																																											
106	obj_t_portal																					106	106							1				13221																																																																																																																																																																																																																																																																																																											
107	obj_t_portal																					107	107							1				13230																																																																																																																																																																																																																																																																																																											
108	obj_t_portal																					108	108							1				13231																																																																																																																																																																																																																																																																																																											
109	obj_t_portal																					109	109							1				13232																																																																																																																																																																																																																																																																																																											
110	obj_t_portal																					110	110							1				13233																																																																																																																																																																																																																																																																																																											
111	obj_t_portal																					111	110							1				13240																																																																																																																																																																																																																																																																																																											
120	obj_t_portal					210																120	120							1				13039																																																																																																																																																																																																																																																													446 0 0 0 0																																														
121	obj_t_portal																					121	121							1				13132																																																																																																																																																																																																																																																																																																											
130	obj_t_portal					40																921	130							2				13300																																																																																																																																																																																																																																																																																																											
131	obj_t_portal					60																923	131							2				13301																																																																																																																																																																																																																																																																																																											
132	obj_t_portal					40																926	132							2				13065																																																																																																																																																																																																																																																																																																											
133	obj_t_portal																			 OF_SEE_THROUGH OF_TRANSLUCENT OF_NO_BLOCK OF_CLICK_THROUGH		927	133							2				13303																																																																																																																																																																																																																																																																																																											
134	obj_t_portal																					111	134							2				13304			 OPF_LOCKED																																																																																																																																																																																																																																																																																																								
135	obj_t_portal																					930	135							2				13305																																																																																																																																																																																																																																																																																																											
136	obj_t_portal					70																929	136							2				13305																																																																																																																																																																																																																																																																																																											1000
137	obj_t_portal					70																949	137							2				13308																																																																																																																																																																																																																																																																																																											1000
1001	obj_t_container																					1001	1001	size_medium			mat_wood			1				11000							OCOF_LOCKED	25																																																																																																																																																																																																																																																																									32007 8 0 0 0																										
1002	obj_t_container																					1002	1002	size_medium			mat_metal			1				11001																																																																																																																																																																																																																																																																																																											
1003	obj_t_container																					1003	1003	size_medium			mat_metal			1				11002																																																																																																																																																																																																																																																																																																											
1004	obj_t_container																					1004	1004	size_medium			mat_wood			1				11003																																																																																																																																																																																																																																											312 0 0 0 0																																																																
