12091	obj_t_generic																					12091	12091	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	37500	477		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Cure Minor Wounds' class_cleric 0																					
12092	obj_t_generic																					12092	12092	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	477		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Cure Moderate Wounds' class_cleric 2																					
12093	obj_t_generic																					12093	12093	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	1125000	477		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Cure Serious Wounds' class_cleric 3																					
12094	obj_t_generic																					12094	12094	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	441		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Curse Water' class_cleric 1																					
12099	obj_t_generic																					12099	12099	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	37500	294		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Daze' class_bard 0																					
12100	obj_t_generic																					12100	12100	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	441		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Death Knell' class_cleric 2																					
12101	obj_t_generic																					12101	12101	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	441		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Death Ward' class_cleric 4																					
12104	obj_t_generic																					12104	12104	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	477		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Delay Poison' class_ranger 1																					
12107	obj_t_generic																					12107	12107	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	296		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Desecrate' class_cleric 2																					
12110	obj_t_generic																					12110	12110	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	442		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Detect Chaos' class_cleric 1																					
12111	obj_t_generic																					12111	12111	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	442		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Detect Evil' class_cleric 1																					
12112	obj_t_generic																					12112	12112	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	442		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Detect Good' class_cleric 1																					
12113	obj_t_generic																					12113	12113	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	442		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Detect Law' class_cleric 1																					
12114	obj_t_generic																					12114	12114	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	37500	442		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Detect Magic' class_bard 0																					
12117	obj_t_generic																					12117	12117	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	442		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Detect Secret Doors' class_sorcerer 1																					
12120	obj_t_generic																					12120	12120	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	442		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Detect Undead' class_sorcerer 1																					
12122	obj_t_generic																					12122	12122	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	478		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Dimensional Anchor' class_sorcerer 4																					
12123	obj_t_generic																					12123	12123	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	477		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Dimension Door' class_sorcerer 4																					
12125	obj_t_generic																					12125	12125	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	442		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Discern Lies' class_paladin 3																					
12128	obj_t_generic																					12128	12128	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	478		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Dismissal' class_cleric 4																					
12129	obj_t_generic																					12129	12129	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	478		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Dispel Chaos' class_paladin 4																					
12130	obj_t_generic																					12130	12130	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	478		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Dispel Evil' class_paladin 4																					
12131	obj_t_generic																					12131	12131	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2400000	478		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Dispel Good' class_cleric 5																					
12132	obj_t_generic																					12132	12132	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2400000	478		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Dispel Law' class_cleric 5																					
12133	obj_t_generic																					12133	12133	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	1125000	478		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Dispel Magic' class_sorcerer 3																					
12134	obj_t_generic																					12134	12134	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	1125000	482		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Displacement' class_sorcerer 3																					
12135	obj_t_generic																					12135	12135	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	37500	441		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Disrupt Undead' class_sorcerer 0																					
12137	obj_t_generic																					12137	12137	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	296		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Divine Favor' class_cleric 1																					
12138	obj_t_generic																					12138	12138	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	296		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Divine Power' class_cleric 4																					
12139	obj_t_generic																					12139	12139	size_tiny			mat_wood			3				18017																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	1125000	294		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Dominate Animal' class_druid 3																					
12142	obj_t_generic																					12142	12142	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	441		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Doom' class_cleric 1																					
12148	obj_t_generic																					12148	12148	size_tiny			mat_wood			3				18017																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	295		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Bears Endurance' class_sorcerer 2																					
12149	obj_t_generic																					12149	12149	size_tiny			mat_wood			3				18017																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	478		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Endure Elements' class_sorcerer 1																					
12152	obj_t_generic																					12152	12152	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	295		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Enlarge' class_sorcerer 1																					
12153	obj_t_generic																					12153	12153	size_tiny			mat_wood			3				18017																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	295		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Entangle' class_druid 1																					
12155	obj_t_generic																					12155	12155	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	478		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Entropic Shield' class_cleric 1																					
12159	obj_t_generic																					12159	12159	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	295		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Expeditious Retreat' class_sorcerer 1																					
12163	obj_t_generic																					12163	12163	size_tiny			mat_wood			3				18017																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	296		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Faerie Fire' class_druid 1																					
12167	obj_t_generic																					12167	12167	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2400000	294		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Feeblemind' class_sorcerer 5																					
12169	obj_t_generic																					12169	12169	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	442		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Find Traps' class_cleric 2																					
12173	obj_t_generic																					12173	12173	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	296		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Fire Shield' class_sorcerer 4																					
12178	obj_t_generic																					12178	12178	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2400000	296		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Flame Strike' class_cleric 5																					
12180	obj_t_generic																					12180	12180	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	37500	296		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Flare' class_sorcerer 0																					
12183	obj_t_generic																					12183	12183	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	477		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Fog Cloud' class_sorcerer 2																					
12188	obj_t_generic																					12188	12188	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	478		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Freedom of Movement' class_bard 4																					
12189	obj_t_generic																					12189	12189	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	1125000	295		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Gaseous Form' class_sorcerer 3																					
12194	obj_t_generic																					12194	12194	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	441		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Ghoul Touch' class_sorcerer 2																					
12195	obj_t_generic																					12195	12195	size_tiny			mat_wood			3				18017																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	295		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Giant Vermin' class_cleric 4																					
12196	obj_t_generic																					12196	12196	size_tiny			mat_wood			3				18017																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	477		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Glitterdust' class_sorcerer 2																					
12199	obj_t_generic																					12199	12199	size_tiny			mat_wood			3				18017																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	295		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Goodberry' class_druid 1																					
12200	obj_t_generic																					12200	12200	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	477		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Grease' class_sorcerer 1																					
12201	obj_t_generic																					12201	12201	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2400000	294		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Greater Command' class_cleric 5																					
12204	obj_t_generic																					12204	12204	size_tiny			mat_wood			3				18017																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	1125000	295		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Greater Magic Fang' class_druid 3																					
12205	obj_t_generic																					12205	12205	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	1125000	295		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Greater Magic Weapon' class_sorcerer 3																					
12213	obj_t_generic																					12213	12213	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	37500	442		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Guidance' class_cleric 0																					
12214	obj_t_generic																					12214	12214	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	296		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Gust of Wind' class_sorcerer 2																					
12217	obj_t_generic																					12217	12217	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	1125000	441		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Halt Undead' class_sorcerer 3																					
12219	obj_t_generic																					12219	12219	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	1125000	295		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Haste' class_sorcerer 3																					
12223	obj_t_generic																					12223	12223	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	295		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Heat Metal' class_druid 2																					
12226	obj_t_generic																					12226	12226	size_tiny			mat_wood			3				18017																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	450000	294		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Hold Animal' class_druid 2																					
12227	obj_t_generic																					12227	12227	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	294		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Hold Monster' class_bard 4																					
12228	obj_t_generic																					12228	12228	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM OIF_NO_NPC_PICKUP	1	450000	294		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Hold Person' class_sorcerer 3																					
12237	obj_t_generic																					12237	12237	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL	1	2100000	296		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Ice Storm' class_sorcerer 4																					
12238	obj_t_generic																					12238	12238	size_tiny			mat_wood			3				18011																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM OIF_NO_NPC_PICKUP	1	75000	442		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Identify' class_sorcerer 1																					
12244	obj_t_generic																					12244	12244	size_tiny			mat_wood			3				18010																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	482		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Greater Invisibility' class_sorcerer 4																					
12246	obj_t_generic																					12246	12246	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	2100000	441		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Inflict Critical Wounds' class_cleric 4																					
12247	obj_t_generic																					12247	12247	size_tiny			mat_wood			3				18012																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NEEDS_SPELL OIF_USES_WAND_ANIM	1	75000	441		20139				50																																																																																																													UseableItem	0	Wand																																																																																																																																														'Inflict Light Wounds' class_cleric 1																					
